id,conditionId,slug,url,embedSrc,question,category,why,volume,volume24h,trades24h,uniqueTraders24h,momentumDelta24h,momentumPct24h,endDateISO,timeToResolveDays,outcomeCount,avgSpread,underround,binaryMidYes,near50Flag,bestQuotesJSON,avgSpreadProxy
559678,0x46dbd48d6bde5b81edb480e0f676a2cdda6c6b592c4d86a9367c7ad5a9870195,will-liz-cheney-win-the-2028-democratic-presidential-nomination-551,https://polymarket.com/event/will-liz-cheney-win-the-2028-democratic-presidential-nomination-551,https://embed.polymarket.com/market.html?market=will-liz-cheney-win-the-2028-democratic-presidential-nomination-551&features=volume&theme=light,Will Liz Cheney win the 2028 Democratic presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",34931592.558230676,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.991,0.0085,0,"[{""name"": ""Top"", ""bestBid"": 0.008, ""bestAsk"": 0.009}]",
559671,0x3535fb2f4aef6619dde8b367cb5e5d209526bb496d5d9778428c58a0252435e3,will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445,https://polymarket.com/event/will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445,https://embed.polymarket.com/market.html?market=will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445&features=volume&theme=light,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",34704478.950315714,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.992,0.0075,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.008}]",
567560,0x5ec80dc407457301f282a2b44341947afc700dfaa7923d14c8894e04bc63b03f,will-the-next-prime-minister-of-hungary-be-viktor-orbn,https://polymarket.com/event/will-the-next-prime-minister-of-hungary-be-viktor-orbn,https://embed.polymarket.com/market.html?market=will-the-next-prime-minister-of-hungary-be-viktor-orbn&features=volume&theme=light,Will the next Prime Minister of Hungary be Viktor Orbán?,,"24h $193,552 • spread 0.001 • TTR -8.1d",24611763.177011948,193552.67215,2000,0,-0.17,-22.6667,2026-04-12T00:00:00+00:00,-8.146,1,0.001,-0.995,0.0045,0,"[{""name"": ""Top"", ""bestBid"": 0.004, ""bestAsk"": 0.005}]",
1632763,0xb37e5f6ece2db9165517b62e3257e0da5d3e79713883cb71c74013fe912e8a4d,netanyahu-out-by-april-30,https://polymarket.com/event/netanyahu-out-by-april-30,https://embed.polymarket.com/market.html?market=netanyahu-out-by-april-30&features=volume&theme=light,Netanyahu out by April 30?,,"24h $193,552 • spread 0.002 • TTR 9.9d",8129696.480066926,193552.67215,2000,0,-0.17,-22.6667,2026-04-30T00:00:00+00:00,9.854,1,0.002,-0.991,0.008,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.009}]",
561254,0x7f695758278e6d4d9e63df862afa88d664d3402a3d26e4d32ae05121cdbddba6,will-kim-kardashian-win-the-2028-us-presidential-election,https://polymarket.com/event/will-kim-kardashian-win-the-2028-us-presidential-election,https://embed.polymarket.com/market.html?market=will-kim-kardashian-win-the-2028-us-presidential-election&features=volume&theme=light,Will Kim Kardashian win the 2028 US Presidential Election?,,"24h $193,552 • spread 0.001 • TTR 931.9d",33674230.69775208,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
559682,0x1945a8b23e313ed7423b6b6fd556f9ab5578900376b565a61dc480a5f4f35d21,will-person-a-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-person-a-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-person-a-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will Hunter Biden win the 2028 Democratic presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",33640693.30862667,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
558972,0x3fb8a8de2ac275882d72b2c4f22d41776fcf033f9e413a77a84dd395c0d5257c,will-saudi-arabia-win-the-2026-fifa-world-cup,https://polymarket.com/event/will-saudi-arabia-win-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-saudi-arabia-win-the-2026-fifa-world-cup&features=volume&theme=light,Will Saudi Arabia win the 2026 FIFA World Cup?,,"24h $193,552 • spread 0.001 • TTR 90.9d",21500364.346409496,193552.67215,2000,0,-0.17,-22.6667,2026-07-20T00:00:00+00:00,90.854,1,0.001,-0.997,0.0025,0,"[{""name"": ""Top"", ""bestBid"": 0.002, ""bestAsk"": 0.003}]",
553866,0xb6b3d7a2037b3faa7e1306d741840d453432902d73cc9a146a035e40271eae73,will-the-san-antonio-spurs-win-the-2026-nba-finals,https://polymarket.com/event/will-the-san-antonio-spurs-win-the-2026-nba-finals,https://embed.polymarket.com/market.html?market=will-the-san-antonio-spurs-win-the-2026-nba-finals&features=volume&theme=light,Will the San Antonio Spurs win the 2026 NBA Finals?,,"24h $193,552 • spread 0.001 • TTR 71.9d",19462764.73306512,193552.67215,2000,0,-0.17,-22.6667,2026-07-01T00:00:00+00:00,71.854,1,0.001,-0.842,0.1575,0,"[{""name"": ""Top"", ""bestBid"": 0.157, ""bestAsk"": 0.158}]",
561249,0x01dffa7abae7e5d9b7fb44b06d537c5ac932e2ca422ab4b53366672f5e2dc7d6,will-greg-abbott-win-the-2028-us-presidential-election,https://polymarket.com/event/will-greg-abbott-win-the-2028-us-presidential-election,https://embed.polymarket.com/market.html?market=will-greg-abbott-win-the-2028-us-presidential-election&features=volume&theme=light,Will Greg Abbott win the 2028 US Presidential Election?,,"24h $193,552 • spread 0.001 • TTR 931.9d",32429177.918506388,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.99,0.0095,0,"[{""name"": ""Top"", ""bestBid"": 0.009, ""bestAsk"": 0.01}]",
561248,0x64396449b471b10b006285fa49dd9a5df535694de7b4c703fdeb0d88d5c4cd33,will-vivek-ramaswamy-win-the-2028-us-presidential-election,https://polymarket.com/event/will-vivek-ramaswamy-win-the-2028-us-presidential-election,https://embed.polymarket.com/market.html?market=will-vivek-ramaswamy-win-the-2028-us-presidential-election&features=volume&theme=light,Will Vivek Ramaswamy win the 2028 US Presidential Election?,,"24h $193,552 • spread 0.001 • TTR 931.9d",31435129.2007202,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
561993,0x7190eccbd0677d5d0ae8cdf598b37e945a346915c666dda11468dc9970657a56,will-john-thune-win-the-2028-republican-presidential-nomination,https://polymarket.com/event/will-john-thune-win-the-2028-republican-presidential-nomination,https://embed.polymarket.com/market.html?market=will-john-thune-win-the-2028-republican-presidential-nomination&features=volume&theme=light,Will John Thune win the 2028 Republican presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",31224645.583420288,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
1439560,0x7434b22007745d99095c102119fdb6b975d34869212e9dda4c6c5c48db0683a7,russia-x-ukraine-ceasefire-by-april-30-2026,https://polymarket.com/event/russia-x-ukraine-ceasefire-by-april-30-2026,https://embed.polymarket.com/market.html?market=russia-x-ukraine-ceasefire-by-april-30-2026&features=volume&theme=light,"Russia x Ukraine ceasefire by April 30, 2026?",,"24h $193,552 • spread 0.001 • TTR 9.9d",7342883.196087901,193552.67215,2000,0,-0.17,-22.6667,2026-04-30T00:00:00+00:00,9.854,1,0.001,-0.99,0.0095,0,"[{""name"": ""Top"", ""bestBid"": 0.009, ""bestAsk"": 0.01}]",
561994,0x5f1b1caf70eb994bfff2986727a05a3ac9f7ec8b0da4017f7732596d023e5a07,will-kristi-noem-win-the-2028-republican-presidential-nomination,https://polymarket.com/event/will-kristi-noem-win-the-2028-republican-presidential-nomination,https://embed.polymarket.com/market.html?market=will-kristi-noem-win-the-2028-republican-presidential-nomination&features=volume&theme=light,Will Kristi Noem win the 2028 Republican presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",30926896.209679548,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
561240,0x66b906b8205f48a26beb8e553bbb1e7954e87e4f6e1d539823441221d1806e8f,will-stephen-smith-win-the-2028-us-presidential-election,https://polymarket.com/event/will-stephen-smith-win-the-2028-us-presidential-election,https://embed.polymarket.com/market.html?market=will-stephen-smith-win-the-2028-us-presidential-election&features=volume&theme=light,Will Stephen Smith win the 2028 US Presidential Election?,,"24h $193,552 • spread 0.001 • TTR 931.9d",30474301.84573516,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.99,0.0095,0,"[{""name"": ""Top"", ""bestBid"": 0.009, ""bestAsk"": 0.01}]",
567561,0x1480b819d03d4b6388d70e848b0384adf38c38d955cb783cdbcf6d4a436dee14,will-the-next-prime-minister-of-hungary-be-pter-magyar,https://polymarket.com/event/will-the-next-prime-minister-of-hungary-be-pter-magyar,https://embed.polymarket.com/market.html?market=will-the-next-prime-minister-of-hungary-be-pter-magyar&features=volume&theme=light,Will the next Prime Minister of Hungary be Péter Magyar?,,"24h $193,552 • spread 0.001 • TTR -8.1d",21643204.65203085,193552.67215,2000,0,-0.17,-22.6667,2026-04-12T00:00:00+00:00,-8.146,1,0.001,-0.013,0.9865,0,"[{""name"": ""Top"", ""bestBid"": 0.986, ""bestAsk"": 0.987}]",
559670,0xcb239105ed21a2420ba4d85090b9bc32755c56601ffdc528afd17fd6282fe930,will-gina-raimondo-win-the-2028-democratic-presidential-nomination-676,https://polymarket.com/event/will-gina-raimondo-win-the-2028-democratic-presidential-nomination-676,https://embed.polymarket.com/market.html?market=will-gina-raimondo-win-the-2028-democratic-presidential-nomination-676&features=volume&theme=light,Will Gina Raimondo win the 2028 Democratic presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",30333084.479267906,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
558962,0x33a87d02fa01e958929385c74b8627d32cc4474e9ebd312d268865c5207147fa,will-jordan-win-the-2026-fifa-world-cup-233,https://polymarket.com/event/will-jordan-win-the-2026-fifa-world-cup-233,https://embed.polymarket.com/market.html?market=will-jordan-win-the-2026-fifa-world-cup-233&features=volume&theme=light,Will Jordan win the 2026 FIFA World Cup?,,"24h $193,552 • spread 0.001 • TTR 90.9d",19642247.654081717,193552.67215,2000,0,-0.17,-22.6667,2026-07-20T00:00:00+00:00,90.854,1,0.001,-0.998,0.0015,0,"[{""name"": ""Top"", ""bestBid"": 0.001, ""bestAsk"": 0.002}]",
566737,0x5eb681cc36248c64a48aa01096f2287834ac836d814541cd96da9924752cae06,will-lens-win-the-202526-french-ligue-1,https://polymarket.com/event/will-lens-win-the-202526-french-ligue-1,https://embed.polymarket.com/market.html?market=will-lens-win-the-202526-french-ligue-1&features=volume&theme=light,Will Lens win the 2025–26 French Ligue 1?,,"24h $193,552 • spread 0.018 • TTR 39.9d",13576368.194184033,193552.67215,2000,0,-0.17,-22.6667,2026-05-30T00:00:00+00:00,39.854,1,0.018,-0.939,0.052,0,"[{""name"": ""Top"", ""bestBid"": 0.043, ""bestAsk"": 0.061}]",
540881,0xcccb7e7613a087c132b69cbf3a02bece3fdcb824c1da54ae79acc8d4a562d902,gta-vi-released-before-june-2026,https://polymarket.com/event/gta-vi-released-before-june-2026,https://embed.polymarket.com/market.html?market=gta-vi-released-before-june-2026&features=volume&theme=light,GTA VI released before June 2026?,,"24h $193,552 • spread 0.001 • TTR 41.4d",13654566.657402048,193552.67215,2000,0,-0.17,-22.6667,2026-05-31T12:00:00+00:00,41.354,1,0.001,-0.985,0.0145,0,"[{""name"": ""Top"", ""bestBid"": 0.014, ""bestAsk"": 0.015}]",
561982,0x00ad3bb5284b0b2314b1a2d42812fe292f606619c6278bd95c9d905816c240f6,will-sarah-huckabee-sanders-win-the-2028-republican-presidential-nomination,https://polymarket.com/event/will-sarah-huckabee-sanders-win-the-2028-republican-presidential-nomination,https://embed.polymarket.com/market.html?market=will-sarah-huckabee-sanders-win-the-2028-republican-presidential-nomination&features=volume&theme=light,Will Sarah Huckabee Sanders win the 2028 Republican presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",29464399.21924407,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.992,0.0075,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.008}]",
561999,0xf8dbde8b6e038775a673947e59da2de15a2127272b50b9877400fdbf7cfc3026,will-tom-brady-win-the-2028-republican-presidential-nomination,https://polymarket.com/event/will-tom-brady-win-the-2028-republican-presidential-nomination,https://embed.polymarket.com/market.html?market=will-tom-brady-win-the-2028-republican-presidential-nomination&features=volume&theme=light,Will Tom Brady win the 2028 Republican presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",29395778.152238768,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.992,0.0075,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.008}]",
561242,0x8fc141205ebce5adf437bfdf4d0c5ff58ff24293b79c9431991346c208bb48ed,will-tulsi-gabbard-win-the-2028-us-presidential-election,https://polymarket.com/event/will-tulsi-gabbard-win-the-2028-us-presidential-election,https://embed.polymarket.com/market.html?market=will-tulsi-gabbard-win-the-2028-us-presidential-election&features=volume&theme=light,Will Tulsi Gabbard win the 2028 US Presidential Election?,,"24h $193,552 • spread 0.001 • TTR 931.9d",29003509.77053605,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.992,0.0075,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.008}]",
1105752,0x8063a2c9fa21c4a1470b33fee132d6d61fb5b7dcd667dcac3bb82ae15ad70c0d,will-frank-donovan-be-the-leader-of-venezuela-end-of-2026,https://polymarket.com/event/will-frank-donovan-be-the-leader-of-venezuela-end-of-2026,https://embed.polymarket.com/market.html?market=will-frank-donovan-be-the-leader-of-venezuela-end-of-2026&features=volume&theme=light,Will Frank Donovan be the leader of Venezuela end of 2026?,,"24h $193,552 • spread 0.001 • TTR 254.9d",24894498.761754822,193552.67215,2000,0,-0.17,-22.6667,2026-12-31T00:00:00+00:00,254.854,1,0.001,-0.998,0.0015,0,"[{""name"": ""Top"", ""bestBid"": 0.001, ""bestAsk"": 0.002}]",
553881,0xfda648d24cdad32dfe959195bd75ef4c81fbea5130eb6c7a4a0c18607a11ce63,will-the-atlanta-hawks-win-the-2026-nba-finals,https://polymarket.com/event/will-the-atlanta-hawks-win-the-2026-nba-finals,https://embed.polymarket.com/market.html?market=will-the-atlanta-hawks-win-the-2026-nba-finals&features=volume&theme=light,Will the Atlanta Hawks win the 2026 NBA Finals?,,"24h $193,552 • spread 0.001 • TTR 71.9d",17025665.960862573,193552.67215,2000,0,-0.17,-22.6667,2026-07-01T00:00:00+00:00,71.854,1,0.001,-0.998,0.0015,0,"[{""name"": ""Top"", ""bestBid"": 0.001, ""bestAsk"": 0.002}]",
558961,0x65307f30dce84ac35e41813035d3c04933da830dc4efbbb2fcdc4b282700ef3b,will-south-korea-win-the-2026-fifa-world-cup-485,https://polymarket.com/event/will-south-korea-win-the-2026-fifa-world-cup-485,https://embed.polymarket.com/market.html?market=will-south-korea-win-the-2026-fifa-world-cup-485&features=volume&theme=light,Will South Korea win the 2026 FIFA World Cup?,,"24h $193,552 • spread 0.001 • TTR 90.9d",18626919.156775996,193552.67215,2000,0,-0.17,-22.6667,2026-07-20T00:00:00+00:00,90.854,1,0.001,-0.996,0.0035,0,"[{""name"": ""Top"", ""bestBid"": 0.003, ""bestAsk"": 0.004}]",
559676,0x88d67705780a3d922317ecb0c78a947a306174d0510df2ae89394d5abfb28206,will-barack-obama-win-the-2028-democratic-presidential-nomination-265,https://polymarket.com/event/will-barack-obama-win-the-2028-democratic-presidential-nomination-265,https://embed.polymarket.com/market.html?market=will-barack-obama-win-the-2028-democratic-presidential-nomination-265&features=volume&theme=light,Will Barack Obama win the 2028 Democratic presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",28594621.085033745,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.992,0.0075,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.008}]",
559692,0x3cd6e52603d80ddbbdac9b1a4d43f9b7faa6aae4fae4d0fdfad3bd58454da7d3,will-jasmine-crockett-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-jasmine-crockett-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-jasmine-crockett-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",28586307.998878755,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
703257,0x747dc809fb79e1b05be09c42d6179459a58de2ef3e40f02484a4e1260f741f75,will-the-us-confirm-that-aliens-exist-before-2027-789,https://polymarket.com/event/will-the-us-confirm-that-aliens-exist-before-2027-789,https://embed.polymarket.com/market.html?market=will-the-us-confirm-that-aliens-exist-before-2027-789&features=volume&theme=light,Will the US confirm that aliens exist before 2027?,,"24h $193,552 • spread 0.010 • TTR 254.9d",24518293.402963284,193552.67215,2000,0,-0.17,-22.6667,2026-12-31T00:00:00+00:00,254.854,1,0.01,-0.77,0.225,0,"[{""name"": ""Top"", ""bestBid"": 0.22, ""bestAsk"": 0.23}]",
559664,0xdce84960dce38aa4a5800a5eba7c9ac34d2ce49ba9d44c42572c472d468af264,will-raphael-warnock-win-the-2028-democratic-presidential-nomination-914,https://polymarket.com/event/will-raphael-warnock-win-the-2028-democratic-presidential-nomination-914,https://embed.polymarket.com/market.html?market=will-raphael-warnock-win-the-2028-democratic-presidential-nomination-914&features=volume&theme=light,Will Raphael Warnock win the 2028 Democratic presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",27680116.099593528,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.992,0.0075,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.008}]",
553877,0xa49fc89bfb87bb302bfc43567709850565161bdaed5bc506bff4b85fd3c5c2ee,will-the-phoenix-suns-win-the-2026-nba-finals,https://polymarket.com/event/will-the-phoenix-suns-win-the-2026-nba-finals,https://embed.polymarket.com/market.html?market=will-the-phoenix-suns-win-the-2026-nba-finals&features=volume&theme=light,Will the Phoenix Suns win the 2026 NBA Finals?,,"24h $193,552 • spread 0.001 • TTR 71.9d",16288851.551895922,193552.67215,2000,0,-0.17,-22.6667,2026-07-01T00:00:00+00:00,71.854,1,0.001,-0.998,0.0015,0,"[{""name"": ""Top"", ""bestBid"": 0.001, ""bestAsk"": 0.002}]",
559672,0x939eeb2dea216749bd409bedde483c3f2bfb0e24d4f2d34461c0b21c6e91f010,will-roy-cooper-win-the-2028-democratic-presidential-nomination-286,https://polymarket.com/event/will-roy-cooper-win-the-2028-democratic-presidential-nomination-286,https://embed.polymarket.com/market.html?market=will-roy-cooper-win-the-2028-democratic-presidential-nomination-286&features=volume&theme=light,Will Roy Cooper win the 2028 Democratic presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",27132018.514574982,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.989,0.0105,0,"[{""name"": ""Top"", ""bestBid"": 0.01, ""bestAsk"": 0.011}]",
1823769,0xabb6bb4f7eefad8300e404ababe1580791e258aef663b73a8bab792518684759,will-bitcoin-reach-150k-in-april-2026,https://polymarket.com/event/will-bitcoin-reach-150k-in-april-2026,https://embed.polymarket.com/market.html?market=will-bitcoin-reach-150k-in-april-2026&features=volume&theme=light,"Will Bitcoin reach $150,000 in April?",,"24h $193,552 • spread 0.001 • TTR 11.0d",6679263.455027939,193552.67215,2000,0,-0.17,-22.6667,2026-05-01T04:00:00+00:00,11.021,1,0.001,-0.998,0.0015,0,"[{""name"": ""Top"", ""bestBid"": 0.001, ""bestAsk"": 0.002}]",
561990,0xfbb80ea5f8fc02ee7df8bd4f58790e1d04b874078a49a7b7028a74a2075100c9,will-elon-musk-win-the-2028-republican-presidential-nomination,https://polymarket.com/event/will-elon-musk-win-the-2028-republican-presidential-nomination,https://embed.polymarket.com/market.html?market=will-elon-musk-win-the-2028-republican-presidential-nomination&features=volume&theme=light,Will Elon Musk win the 2028 Republican presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",26735576.121639915,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.988,0.0115,0,"[{""name"": ""Top"", ""bestBid"": 0.011, ""bestAsk"": 0.012}]",
558971,0x4fe305a2ae995a52ff278895344895fe587b4fec3d5f04347b4dbf5e99bce99c,will-qatar-win-the-2026-fifa-world-cup,https://polymarket.com/event/will-qatar-win-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-qatar-win-the-2026-fifa-world-cup&features=volume&theme=light,Will Qatar win the 2026 FIFA World Cup?,,"24h $193,552 • spread 0.001 • TTR 90.9d",17097209.413688816,193552.67215,2000,0,-0.17,-22.6667,2026-07-20T00:00:00+00:00,90.854,1,0.001,-0.998,0.0015,0,"[{""name"": ""Top"", ""bestBid"": 0.001, ""bestAsk"": 0.002}]",
561992,0x61a1278884fa70d68d4bcaaf72fad55bbdb063cac28c6947472ca91635fab10f,will-katie-britt-win-the-2028-republican-presidential-nomination,https://polymarket.com/event/will-katie-britt-win-the-2028-republican-presidential-nomination,https://embed.polymarket.com/market.html?market=will-katie-britt-win-the-2028-republican-presidential-nomination&features=volume&theme=light,Will Katie Britt win the 2028 Republican presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",25940355.78282971,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.992,0.0075,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.008}]",
562003,0x414378275cb214b747245942be889ee1e077c56d1c00eb4d726629c95f22b5a5,will-kim-kardashian-win-the-2028-republican-presidential-nomination,https://polymarket.com/event/will-kim-kardashian-win-the-2028-republican-presidential-nomination,https://embed.polymarket.com/market.html?market=will-kim-kardashian-win-the-2028-republican-presidential-nomination&features=volume&theme=light,Will Kim Kardashian win the 2028 Republican presidential nomination?,,"24h $193,552 • spread 0.001 • TTR 931.9d",25557750.715694882,193552.67215,2000,0,-0.17,-22.6667,2028-11-07T00:00:00+00:00,931.854,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
566188,0xfb1835b887c33862f5749c619e612d1244ab6e66115f0ef43d373485dc3a1573,will-manchester-city-win-the-202526-english-premier-league,https://polymarket.com/event/will-manchester-city-win-the-202526-english-premier-league,https://embed.polymarket.com/market.html?market=will-manchester-city-win-the-202526-english-premier-league&features=volume&theme=light,Will Manchester City win the 2025–26 English Premier League?,,"24h $193,552 • spread 0.010 • TTR 36.9d • ~50% mid",11072418.295389947,193552.67215,2000,0,-0.17,-22.6667,2026-05-27T00:00:00+00:00,36.854,1,0.01,-0.42,0.575,1,"[{""name"": ""Top"", ""bestBid"": 0.57, ""bestAsk"": 0.58}]",
1807967,0x8fe8b0f19001c5d61f186edc1991347a60eda9c5bc096f5f144c13d6cd72de78,will-wti-crude-oil-wti-hit-high-200-in-april,https://polymarket.com/event/will-wti-crude-oil-wti-hit-high-200-in-april,https://embed.polymarket.com/market.html?market=will-wti-crude-oil-wti-hit-high-200-in-april&features=volume&theme=light,Will WTI Crude Oil (WTI) hit (HIGH) $200 in April?,,"24h $193,552 • spread 0.001 • TTR 9.9d",5987850.666861081,193552.67215,2000,0,-0.17,-22.6667,2026-04-30T00:00:00+00:00,9.854,1,0.001,-0.994,0.0055,0,"[{""name"": ""Top"", ""bestBid"": 0.005, ""bestAsk"": 0.006}]",
566186,0x65a2dd0af5f4155915a701e8fdbcdb2f547fb5925d0bcef0b373a8c39a16613e,will-liverpool-win-the-202526-english-premier-league,https://polymarket.com/event/will-liverpool-win-the-202526-english-premier-league,https://embed.polymarket.com/market.html?market=will-liverpool-win-the-202526-english-premier-league&features=volume&theme=light,Will Liverpool win the 2025–26 English Premier League?,,"24h $193,552 • spread 0.998 • TTR 36.9d",10951131.99935876,193552.67215,2000,0,-0.17,-22.6667,2026-05-27T00:00:00+00:00,36.854,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
558970,0x3bc69cb672591e4fcd2ef856b64b219a906e15d4601b50066ac81a446574dfaf,will-cape-verde-win-the-2026-fifa-world-cup,https://polymarket.com/event/will-cape-verde-win-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-cape-verde-win-the-2026-fifa-world-cup&features=volume&theme=light,Will Cape Verde win the 2026 FIFA World Cup?,,"24h $193,552 • spread 0.001 • TTR 90.9d",16173393.754299875,193552.67215,2000,0,-0.17,-22.6667,2026-07-20T00:00:00+00:00,90.854,1,0.001,-0.998,0.0015,0,"[{""name"": ""Top"", ""bestBid"": 0.001, ""bestAsk"": 0.002}]",
1706766,0x8183a221622f2d5d2b46da86c80d55a61f43d35829589e03c1efae9d072638c5,iran-x-israelus-conflict-ends-by-april-7-346,https://polymarket.com/event/iran-x-israelus-conflict-ends-by-april-7-346,https://embed.polymarket.com/market.html?market=iran-x-israelus-conflict-ends-by-april-7-346&features=volume&theme=light,Iran x Israel/US conflict ends by April 7?,,"24h $193,552 • spread 0.004 • TTR -13.1d",17629254.397629015,193552.67215,2000,0,-0.17,-22.6667,2026-04-07T00:00:00+00:00,-13.146,1,0.004,-0.22,0.778,0,"[{""name"": ""Top"", ""bestBid"": 0.776, ""bestAsk"": 0.78}]",
558936,0x9b6fef249040fd17e9c107955b37ac2c3e923509b6b0ff01cc463a331ddeb894,will-france-win-the-2026-fifa-world-cup-924,https://polymarket.com/event/will-france-win-the-2026-fifa-world-cup-924,https://embed.polymarket.com/market.html?market=will-france-win-the-2026-fifa-world-cup-924&features=volume&theme=light,Will France win the 2026 FIFA World Cup?,,"24h $193,552 • spread 0.002 • TTR 90.9d",15918307.416866787,193552.67215,2000,0,-0.17,-22.6667,2026-07-20T00:00:00+00:00,90.854,1,0.002,-0.839,0.16,0,"[{""name"": ""Top"", ""bestBid"": 0.159, ""bestAsk"": 0.161}]",
